date,regime_idx,day_type,dp_revenue,pomdp_revenue,capture_rate,info_value,belief_converge_period,final_belief_correct
2024-02-24,0,weekend,9.49000724637681,0.08194202898551062,0.8634559158718795,9.4080652173913,,4.845261678057612e-05
2024-02-25,1,weekend,21.93541666666667,5.6635869565217405,25.819372581730793,16.271829710144928,4.0,0.9999989890334438
2024-02-26,2,weekday,112.23102173913041,96.74640942028984,86.20291245781137,15.484612318840576,43.0,0.8737714805446563
2024-02-27,1,weekday,22.12964855072463,14.973123188405802,67.66091722643066,7.156525362318829,15.0,0.9999998823781463
2024-02-28,1,weekday,33.93140942028985,23.08335144927537,68.02945071734125,10.848057971014484,8.0,0.9990838742362469
2024-02-29,2,weekday,1575.703115942029,385.80197826086953,24.484433289339474,1189.9011376811595,,2.4417722726697658e-08
2024-03-01,1,weekday,25.69642028985507,16.376115942028985,63.72917222440616,9.320304347826085,2.0,0.9999999999999905
2024-03-02,1,weekend,15.933083333333336,8.758032608695654,54.967594315992315,7.175050724637682,20.0,0.9999999401646228
2024-03-03,0,weekend,12.036054347826084,2.319387681159423,19.27033240406017,9.716666666666661,16.0,0.8472068409976065
2024-03-04,0,weekday,10.082061594202898,1.1841775362318856,11.74539081285496,8.897884057971012,21.0,0.9999965835837382
2024-03-05,1,weekday,24.039409420289857,12.073894927536234,50.22542241551727,11.965514492753623,11.0,0.9999999999855423
2024-03-06,1,weekday,20.407155797101453,7.432797101449278,36.42250382831399,12.974358695652175,2.0,0.9999999999981869
2024-03-07,1,weekday,11.397340579710146,7.340891304347826,64.408808818228,4.05644927536232,,1.0240586902945835e-08
2024-03-08,1,weekday,40.371384057971014,29.890789855072466,74.03954695274007,10.480594202898548,14.0,0.9999999999999986
2024-03-09,1,weekend,43.59051449275363,31.286329710144933,71.77325175949895,12.304184782608694,6.0,0.999999996640924
2024-03-10,1,weekend,47.85228985507247,27.999358695652177,58.51205612197923,19.852931159420294,2.0,0.9999991597306164
2024-03-11,1,weekday,40.62842753623189,25.885148550724637,63.711913358302155,14.743278985507253,4.0,0.9999999999998368
2024-03-12,1,weekday,34.91394202898551,13.361264492753623,38.26913753153717,21.552677536231887,0.0,1.0
2024-03-13,1,weekday,22.598391304347828,14.323431159420293,63.38252562546136,8.274960144927535,8.0,0.999999999999941
2024-03-14,1,weekday,18.712865942028987,3.519503623188408,18.807934787175615,15.19336231884058,9.0,0.9999968158871801
2024-03-15,1,weekday,25.73098188405797,11.487677536231889,44.64531352901561,14.243304347826083,11.0,0.9997255827060486
2024-03-16,1,weekend,23.939989130434785,11.23839855072464,46.94404199389265,12.701590579710146,17.0,0.9999992247520066
2024-03-17,1,weekend,22.20890579710145,-1.088434782608692,-4.9008933287958145,23.297340579710145,2.0,0.9999941561379984
2024-03-18,0,weekday,13.23329710144928,1.3979239130434795,10.56368569621536,11.8353731884058,,0.008855592888292782
2024-03-19,0,weekday,15.518931159420289,-2.513228260869562,-16.194596361386555,18.03215942028985,13.0,0.007948263613963039
2024-03-20,1,weekday,16.4698731884058,1.0967391304347878,6.659062385537083,15.373134057971011,36.0,0.01644594665183558
2024-03-21,0,weekday,26.040126811594206,4.473192028985509,17.178073138237746,21.566934782608698,,3.122843804990584e-05
2024-03-22,0,weekday,10.8966884057971,-3.8964021739130423,-35.75767268742065,14.793090579710142,4.0,0.29642322444649855
2024-03-23,1,weekend,19.923840579710145,4.53346014492754,22.753947095643213,15.390380434782605,38.0,0.9979999159110426
2024-03-24,1,weekend,16.786586956521738,4.592543478260872,27.358411153832723,12.194043478260866,17.0,0.9995763296157641
2024-03-25,1,weekday,22.786985507246374,5.306257246376813,23.28635020498607,17.48072826086956,23.0,0.9998960262701719
2024-03-26,1,weekday,46.785413043478265,31.84803623188406,68.0725768142461,14.937376811594206,2.0,0.9999999999689829
2024-03-27,1,weekday,21.847789855072463,3.5991594202898547,16.47379183050055,18.24863043478261,3.0,0.090171212941237
2024-03-28,0,weekday,14.126387681159422,1.3689891304347848,9.691006372850905,12.757398550724638,16.0,0.996850029159221
2024-03-29,0,weekday,21.06567028985507,9.515471014492755,45.17051146991165,11.550199275362315,13.0,0.00010493509351892551
2024-03-30,0,weekend,24.845749999999995,3.5688913043478276,14.364192283782252,21.276858695652166,,0.6164278071873673
2024-03-31,0,weekend,23.42889130434783,3.6479275362318866,15.570209827022078,19.780963768115942,13.0,0.9230641484937001
2024-04-01,0,weekday,17.366239130434785,2.3339637681159435,13.439661578917288,15.032275362318842,14.0,0.9918383294365607
2024-04-02,0,weekday,16.50985144927536,1.0262028985507268,6.215700375643103,15.483648550724633,3.0,0.9868210019094904
2024-04-03,1,weekday,34.50661956521739,26.633054347826086,77.18244987020448,7.873565217391306,8.0,1.0
2024-04-04,0,weekday,6.2109130434782625,-2.1909384057971,-35.27562518521626,8.401851449275362,,3.643355153207988e-05
2024-04-05,1,weekday,14.973021739130433,5.2424963768116,35.01294840914363,9.730525362318833,14.0,0.00011722723096846361
2024-04-06,1,weekend,20.492677536231884,9.219858695652178,44.990990949577444,11.272818840579706,3.0,0.9999999999687321
2024-04-07,1,weekend,24.2701847826087,13.371431159420297,55.0940640921773,10.898753623188401,16.0,0.9999999841028635
2024-04-08,1,weekday,30.406905797101444,12.40510144927536,40.796987145130316,18.001804347826084,1.0,0.9999999999882341
2024-04-09,1,weekday,28.982702898550723,12.374326086956522,42.69555579502317,16.6083768115942,7.0,0.9999999870282843
2024-04-10,1,weekday,22.941427536231885,10.179670289855073,44.37243616936262,12.761757246376812,3.0,0.9999974213670013
2024-04-11,1,weekday,47.93243115942029,27.882547101449273,58.17052552313412,20.049884057971017,0.0,0.9999999999968743
2024-04-12,1,weekday,35.69852536231884,20.97641304347826,58.75988666360898,14.72211231884058,12.0,0.9999999999998735
2024-04-13,1,weekend,45.86857246376812,30.175405797101444,65.7866686846145,15.693166666666674,0.0,0.9999999999999919
2024-04-14,1,weekend,55.71943115942029,34.992894927536234,62.801960105115164,20.726536231884054,0.0,0.9999999999999977
2024-04-15,1,weekday,70.8938115942029,49.6635615942029,70.05345103812132,21.230249999999998,0.0,0.9999999999976902
2024-04-16,1,weekday,65.97270652173913,41.86003623188407,63.45053650040941,24.11267028985506,4.0,0.9999999884980116
2024-04-17,1,weekday,31.016673913043476,19.053916666666666,61.43120542223549,11.96275724637681,1.0,1.0
2024-04-18,1,weekday,38.15075362318841,15.113757246376814,39.61588123698432,23.036996376811594,0.0,0.999999999999999
2024-04-19,1,weekday,30.778025362318843,15.245184782608703,49.53269289742413,15.53284057971014,0.0,0.9999999996704153
2024-04-20,1,weekend,22.928452898550727,9.977141304347828,43.51423686758415,12.951311594202899,1.0,0.9999999999999916
2024-04-21,1,weekend,26.967938405797106,16.188605072463773,60.02907908223278,10.779333333333334,12.0,1.0
2024-04-22,1,weekday,49.235489130434786,32.23750724637681,65.47615920088276,16.997981884057978,1.0,0.9999999999969894
2024-04-23,1,weekday,34.410590579710146,16.7661231884058,48.72372983418592,17.644467391304346,6.0,0.9999999999902417
2024-04-24,1,weekday,25.885478260869565,11.70836231884058,45.23139267834128,14.177115942028985,12.0,0.99999310242425
2024-04-25,1,weekday,32.87739130434783,14.837134057971015,45.12868408756292,18.040257246376818,1.0,0.9999999999999954
2024-04-26,1,weekday,44.328434782608696,32.184036231884065,72.60359268202895,12.144398550724631,0.0,0.999999999986729
2024-04-27,1,weekend,51.65152898550724,30.251213768115942,58.56789597962152,21.4003152173913,0.0,0.9999999999999667
2024-04-28,1,weekend,54.627804347826086,33.23331159420291,60.83589115645178,21.394492753623176,1.0,0.9999999971286256
2024-04-29,1,weekday,56.655326086956514,37.5430615942029,66.26572325535737,19.112264492753617,13.0,0.9999960344464562
2024-04-30,1,weekday,32.62773188405797,23.983626811594206,73.50687720746134,8.644105072463766,0.0,1.0
2024-05-01,1,weekday,35.784119565217395,15.219956521739133,42.53271201489366,20.56416304347826,13.0,0.4593053135384032
2024-05-02,2,weekday,296.9315072463768,279.6741992753623,94.18811828658676,17.257307971014484,,3.0399800143507727e-10
2024-05-03,2,weekday,280.2707572463768,272.6503768115942,97.28106474266104,7.620380434782589,,2.626647338523621e-12
2024-05-04,1,weekend,24.32227536231884,13.185492753623187,54.21159228404569,11.136782608695654,0.0,0.9999999999999979
2024-05-05,1,weekend,43.121007246376806,31.493612318840576,73.03542827489679,11.62739492753623,0.0,0.9999999999808682
2024-05-06,1,weekday,36.96659057971014,21.258257246376814,57.50667538716658,15.708333333333329,2.0,0.9999999999939174
2024-05-07,2,weekday,1806.2165072463765,554.519134057971,30.700590534594863,1251.6973731884054,,0.0021576998781940473
2024-05-08,2,weekday,4748.80386231884,1786.1408768115944,37.6124373336283,2962.662985507246,34.0,0.9999397126819854
2024-05-09,2,weekday,61.588166666666666,27.67026086956521,44.92788528569916,33.917905797101454,,1.3509761449881713e-05
2024-05-10,1,weekday,37.24700362318842,12.843420289855072,34.48175434401735,24.403583333333348,5.0,0.9999905106778054
2024-05-11,1,weekend,30.924039855072472,17.17411231884058,55.53644478317897,13.74992753623189,0.0,1.0
2024-05-12,1,weekend,44.342978260869565,28.596355072463773,64.48902665994045,15.746623188405792,1.0,0.9999999999999957
2024-05-13,1,weekday,46.52065217391305,33.444094202898555,71.89085414768257,13.076557971014495,7.0,0.9999999999044606
2024-05-14,1,weekday,57.8996268115942,50.2009963768116,86.70348867733811,7.698630434782601,0.0,0.9999958582831557
2024-05-15,1,weekday,69.42634782608695,45.55068115942029,65.61007828544399,23.87566666666666,1.0,0.999988596928461
2024-05-16,1,weekday,53.95434057971016,36.97122463768117,68.5231702221645,16.983115942028995,4.0,0.9999851886973579
2024-05-17,1,weekday,30.788503623188404,11.924097826086962,38.72905930090838,18.86440579710144,0.0,0.9999999992785786
2024-05-18,1,weekend,41.12142391304348,19.380130434782615,47.12903540442662,21.741293478260864,6.0,0.999999999892693
2024-05-19,1,weekend,26.040347826086958,13.954681159420288,53.588689569809155,12.08566666666667,4.0,0.9999999999987409
2024-05-20,2,weekday,353.3737826086956,88.67432971014492,25.093635712170936,264.6994528985507,,0.0004857468630050837
2024-05-21,1,weekday,82.41281521739131,63.91763768115942,77.55788649199195,18.495177536231893,1.0,0.3786822360430783
2024-05-22,1,weekday,74.63963768115943,37.41114130434782,50.12235116166857,37.228496376811606,0.0,0.0016750320209347966
2024-05-23,2,weekday,73.40028260869566,43.99989855072465,59.94513506888327,29.40038405797101,15.0,0.9502667810707113
2024-05-24,1,weekday,70.68633695652174,40.4083695652174,57.165742780068044,30.277967391304344,8.0,0.9999996707000245
2024-05-25,1,weekend,36.738166666666665,25.4836231884058,69.36552773475124,11.254543478260864,3.0,0.999999999730548
2024-05-26,1,weekend,47.25196376811594,29.004974637681165,61.383638529860974,18.246989130434777,2.0,0.9999746212507675
2024-05-27,1,weekday,53.075746376811594,31.192500000000003,58.76978117000683,21.88324637681159,4.0,0.9861064536620522
2024-05-28,1,weekday,64.9522536231884,31.704492753623185,48.811998021735256,33.24776086956521,0.0,0.9999998228385989
2024-05-29,1,weekday,38.85357246376811,22.317572463768116,57.44020703522125,16.535999999999994,3.0,1.0
2024-05-30,1,weekday,18.246568840579712,-3.4364456521739086,-18.833380029955972,21.68301449275362,19.0,0.999963197588573
2024-05-31,1,weekday,30.74738405797101,22.44718115942029,73.00517376404592,8.300202898550722,7.0,0.9999999999999916
2024-06-01,1,weekend,27.411688405797097,13.333797101449278,48.64274284771678,14.077891304347819,3.0,0.9999999999999093
2024-06-02,1,weekend,41.57936594202898,3.270869565217394,7.8665691289706645,38.30849637681158,7.0,0.13786206026667688
2024-06-03,1,weekday,58.74549275362318,39.98628985507247,68.06699200358018,18.75920289855071,7.0,0.999998118617797
2024-06-04,1,weekday,65.3115036231884,47.30069927536233,72.42322814715988,18.010804347826074,10.0,0.999722276615279
2024-06-05,1,weekday,36.72298188405797,16.732307971014496,45.56358746640413,19.990673913043477,2.0,0.9521804468324914
2024-06-06,1,weekday,40.53228260869565,20.843471014492756,51.424370089685176,19.688811594202896,2.0,0.9999999999307696
2024-06-07,1,weekday,36.13708695652174,21.788876811594207,60.2950559844778,14.348210144927535,11.0,0.999999998990076
2024-06-08,1,weekend,36.32527898550725,14.790894927536232,40.71791143968193,21.53438405797102,0.0,0.9999999978931161
2024-06-09,1,weekend,36.46582246376811,24.900141304347827,68.28350390036651,11.565681159420286,4.0,0.999999999977485
2024-06-10,1,weekday,39.47198550724637,16.80273550724638,42.56876184797364,22.669249999999995,1.0,0.9999999999999505
2024-06-11,1,weekday,34.66423550724637,17.922934782608692,51.704399420151645,16.741300724637675,14.0,0.9999999994333875
2024-06-12,1,weekday,52.85702898550724,39.27400724637681,74.30233594314441,13.58302173913043,14.0,0.9999999999385996
2024-06-13,2,weekday,127.87364492753623,52.78030797101451,41.275360533379796,75.09333695652172,34.0,0.9998437652219009
2024-06-14,1,weekday,37.14228985507247,16.329376811594205,43.96437827422782,20.812913043478265,2.0,0.9999937984143328
2024-06-15,1,weekend,38.51499275362319,30.293637681159428,78.65414353040386,8.221355072463762,4.0,0.9999999998222325
2024-06-16,1,weekend,54.73377173913044,33.97717753623189,62.07717183857224,20.756594202898548,0.0,1.0
2024-06-17,2,weekday,79.62109420289855,53.730909420289855,67.48325925208627,25.890184782608692,,1.2092082253283197e-05
2024-06-18,2,weekday,79.09660507246377,47.78071376811595,60.40804624211368,31.315891304347822,15.0,0.99999994430101
2024-06-19,2,weekday,94.74488043478262,50.29826449275363,53.08810804545403,44.446615942028984,11.0,0.9999995921087097
2024-06-20,2,weekday,105.16831884057973,83.48553260869565,79.38277755989223,21.68278623188408,13.0,0.9999999999943532
2024-06-21,2,weekday,66.33763043478261,44.37001449275362,66.88513623707793,21.967615942028992,11.0,0.9998494641220798
2024-06-22,2,weekend,70.13539855072463,39.41165217391305,56.19366680494304,30.723746376811583,14.0,0.9999977156773519
2024-06-23,2,weekend,92.78814130434782,37.10938768115943,39.993675010085134,55.678753623188385,,0.02436322592293398
2024-06-24,2,weekday,100.28517028985506,45.651300724637686,45.52148696830384,54.633869565217374,,0.0622366556377616
2024-06-25,1,weekday,69.16224275362319,37.74898913043478,54.58034272385886,31.41325362318841,1.0,0.9999999999367918
2024-06-26,1,weekday,46.13957971014493,26.368536231884057,57.14949376984958,19.77104347826087,34.0,0.9999999999285505
2024-06-27,1,weekday,59.43084782608696,34.784666666666666,58.529649061136325,24.646181159420294,2.0,0.999999999999773
2024-06-28,1,weekday,41.45914130434783,20.331793478260877,49.040556168317636,21.127347826086954,14.0,0.999904666644597
2024-06-29,0,weekend,13.427876811594203,-0.6794347826086913,-5.05988245306241,14.107311594202894,6.0,0.0014944891612960558
2024-06-30,1,weekend,38.38255072463768,25.70067028985508,66.95925571553501,12.681880434782602,34.0,0.9999999377571792
2024-07-01,1,weekday,74.83189130434783,34.76256159420291,46.45420687393899,40.06932971014493,18.0,0.9979291827350919
2024-07-02,1,weekday,72.61537681159422,48.660101449275366,67.01074012950104,23.95527536231885,7.0,0.9983669589490519
2024-07-03,1,weekday,59.118811594202896,43.40882608695652,73.4264186244453,15.709985507246373,4.0,0.9999999719567108
2024-07-04,1,weekday,64.25813043478261,44.58276086956522,69.38073138435536,19.675369565217395,4.0,0.9998211371571629
2024-07-05,1,weekday,65.06240217391304,46.264485507246384,71.10786562042473,18.79791666666666,8.0,0.9994987948411173
2024-07-06,1,weekend,39.40863768115942,24.45822101449276,62.06309695954248,14.950416666666658,0.0,0.9999999983630424
2024-07-07,1,weekend,39.57115217391305,25.25144927536233,63.81277240648336,14.31970289855072,0.0,0.9999999999996794
2024-07-08,1,weekday,57.45970289855072,19.563557971014497,34.047440178302665,37.89614492753622,2.0,0.9999999999990177
2024-07-09,1,weekday,56.51296739130435,29.967826086956528,53.02822957332033,26.545141304347823,0.0,0.9999999999764136
2024-07-10,1,weekday,68.37607608695653,15.677855072463768,22.928860457750787,52.69822101449276,3.0,0.00027350939815948874
2024-07-11,1,weekday,49.577880434782614,36.97661956521739,74.58289713264044,12.601260869565223,2.0,0.9999069851008858
2024-07-12,1,weekday,58.23217028985508,31.85029710144928,54.69536330676325,26.381873188405798,0.0,0.9999999997177712
2024-07-13,1,weekend,42.07121376811594,26.44957246376812,62.868574720830075,15.621641304347818,0.0,0.9999999999655579
2024-07-14,1,weekend,44.445579710144926,31.871362318840585,71.70873352691535,12.574217391304341,7.0,0.9999999999983398
2024-07-15,1,weekday,35.17544927536232,15.997735507246382,45.479832772033866,19.177713768115936,13.0,0.9999999987217422
2024-07-16,1,weekday,36.994499999999995,15.400449275362325,41.62902397751646,21.59405072463767,38.0,0.9951808858429236
2024-07-17,1,weekday,57.156112318840584,42.62764492753624,74.58107838010656,14.528467391304346,4.0,0.9999999997259796
2024-07-18,1,weekday,67.34865579710144,45.77155434782609,67.96209041754328,21.577101449275354,0.0,0.9999999991602297
2024-07-19,1,weekday,44.1343079710145,25.57286231884058,57.943272466480565,18.56144565217392,12.0,0.9999999947903195
2024-07-20,0,weekend,21.35977536231884,-1.3177246376811595,-6.1691877153623125,22.6775,,0.23525724822306912
2024-07-21,1,weekend,28.831503623188404,7.4450797101449275,25.822724362377862,21.386423913043476,16.0,0.9999997065053869
2024-07-22,1,weekday,33.475007246376805,20.91732971014493,62.48640831111077,12.557677536231875,6.0,0.9999999999997421
2024-07-23,1,weekday,50.10012318840579,25.327025362318842,50.55282053314401,24.773097826086946,5.0,0.9999999998794181
2024-07-24,1,weekday,43.795249999999996,27.152159420289856,61.99795507569853,16.64309057971014,7.0,0.9999738597442244
2024-07-25,1,weekday,24.352018115942027,13.372152173913049,54.91188496266345,10.979865942028978,11.0,0.9999999687191025
2024-07-26,1,weekday,36.76581521739131,19.680985507246376,53.53066535006871,17.08482971014493,5.0,0.9999999999999988
2024-07-27,1,weekend,21.999007246376813,12.586496376811597,57.213928955292126,9.412510869565216,0.0,0.9999999999999998
2024-07-28,1,weekend,54.12318115942029,31.446630434782612,58.101962525366524,22.67655072463768,29.0,0.999999999917428
2024-07-29,2,weekday,310.650865942029,220.06044202898548,70.8385091287823,90.59042391304351,,0.25599538933671967
2024-07-30,2,weekday,345.83649275362313,313.88409782608693,90.76083767993237,31.952394927536204,,0.01801132455506975
2024-07-31,2,weekday,283.1334275362319,251.3891739130435,88.78823532091555,31.744253623188428,31.0,0.9187402257153772
2024-08-01,1,weekday,49.155797101449274,36.57678623188406,74.40991376133265,12.579010869565217,21.0,0.9999988790316015
2024-08-02,2,weekday,227.8350036231884,197.6219492753623,86.73906385438698,30.2130543478261,,4.345367916911696e-07
2024-08-03,1,weekend,56.4661884057971,36.25069927536232,64.19894860769573,20.215489130434776,0.0,0.9999999999997001
2024-08-04,1,weekend,49.48540579710145,30.264373188405795,61.158179267024416,19.221032608695655,3.0,0.9940516329176261
2024-08-05,2,weekday,3793.810528985507,2383.9191304347823,62.83706348066518,1409.8913985507247,13.0,0.9990166043279534
2024-08-06,1,weekday,73.29728985507248,37.35838768115943,50.96830695244876,35.93890217391305,8.0,0.9999999577771883
2024-08-07,1,weekday,72.26339492753623,39.062855072463776,54.05621353886701,33.20053985507245,0.0,0.9999999999935992
2024-08-08,1,weekday,51.240579710144935,34.56110869565218,67.44870743296754,16.679471014492755,4.0,0.9999999999999989
2024-08-09,1,weekday,59.77446739130435,43.04546376811595,72.0131280908376,16.729003623188397,4.0,0.9999999999999967
2024-08-10,1,weekend,39.49196739130435,27.17994565217392,68.82398484446894,12.31202173913043,0.0,0.9999903378891676
2024-08-11,1,weekend,41.96553260869565,30.0211195652174,71.5375635647163,11.944413043478253,0.0,0.9999999989721939
2024-08-12,1,weekday,45.15635507246377,34.62608333333335,76.68042134438846,10.53027173913042,0.0,0.999999999999938
2024-08-13,1,weekday,43.28221376811594,26.339384057971014,60.854983525297534,16.942829710144924,9.0,0.9999999931715656
2024-08-14,1,weekday,41.69817028985507,28.69308695652175,68.81138130778514,13.005083333333321,4.0,0.9999999999999996
2024-08-15,2,weekday,253.14553623188405,224.84717028985506,88.8213055765252,28.298365942028994,,2.0816616217385575e-05
2024-08-16,1,weekday,28.357159420289857,20.917699275362324,73.76514327593576,7.4394601449275335,0.0,0.9999999999898516
2024-08-17,1,weekend,33.86844565217392,14.74285507246377,43.52976579991786,19.12559057971015,2.0,1.0
2024-08-18,1,weekend,46.30327898550725,34.206507246376816,73.87491338806335,12.096771739130432,0.0,0.9999999997451586
2024-08-19,1,weekday,41.72439855072464,22.67961594202899,54.35576480379273,19.044782608695655,0.0,0.9999999999946988
2024-08-20,1,weekday,38.010793478260865,21.031836956521744,55.331223139422946,16.97895652173912,13.0,0.9999999999694682
2024-08-21,1,weekday,39.87911594202899,20.24734782608696,50.77180711708827,19.63176811594203,0.0,0.9999998831953749
2024-08-22,1,weekday,51.04390579710145,24.025742753623188,47.06877810080807,27.018163043478264,3.0,0.9999999995089739
2024-08-23,1,weekday,32.75115942028986,13.42621739130435,40.99463233960077,19.32494202898551,1.0,0.9999999999651269
2024-08-24,0,weekend,27.889927536231884,6.7163115942028995,24.081495319332472,21.173615942028984,,1.0085133519301711e-06
2024-08-25,1,weekend,28.80047463768116,17.293155797101452,60.04469028602715,11.507318840579707,19.0,0.9999999527770091
2024-08-26,0,weekday,30.857731884057973,6.961054347826089,22.55854180722329,23.896677536231884,,0.012018738365355238
